time,roll,pitch,yaw
54.980,0.379770,-0.117420,-0.022941
55.000,0.378518,-0.101354,-0.037333
55.020,0.394554,-0.132165,-0.016198
55.040,0.381490,-0.087509,-0.035039
55.060,0.363782,-0.083550,-0.018530
55.080,0.396037,-0.067352,-0.008429
55.100,0.396313,-0.095812,-0.022904
55.120,0.374601,-0.065994,-0.041774
55.140,0.387231,-0.065885,-0.026839
55.160,0.381339,-0.058273,-0.023598
55.180,0.355151,-0.125745,-0.017134
55.200,0.318787,-0.091598,-0.013312
55.220,0.357387,-0.091228,-0.004824
55.240,0.324374,-0.121428,-0.028671
55.260,0.354709,-0.104131,-0.024080
55.280,0.376188,-0.125651,-0.012360
55.300,0.424348,-0.083140,-0.045812
55.320,0.372649,-0.064557,-0.029901
55.340,0.394641,-0.041996,-0.029989
55.360,0.394967,-0.069032,-0.011508
55.380,0.421846,-0.052735,-0.018420
55.400,0.387532,-0.032463,-0.020854
55.420,0.400135,-0.055757,-0.022186
55.440,0.382709,-0.079712,-0.019845
55.460,0.379720,-0.081011,-0.022936
55.480,0.350283,-0.088006,-0.011519
55.500,0.326715,-0.072890,-0.039064
55.520,0.316411,-0.035831,-0.039520
55.540,0.343493,-0.040184,-0.021503
55.560,0.323071,-0.051351,-0.015380
55.580,0.339588,-0.020104,-0.008466
55.600,0.326190,-0.082023,-0.025976
55.620,0.344405,-0.029680,-0.023691
55.640,0.376781,-0.020770,-0.022074
55.660,0.364395,-0.014610,-0.050844
55.680,0.316727,-0.043841,-0.042803
55.700,0.373912,-0.079133,-0.017497
55.720,0.364933,-0.094705,-0.029806
55.740,0.330909,-0.085085,-0.015727
55.760,0.347435,-0.019415,-0.022129
55.780,-0.181179,0.394909,-0.026277
55.800,0.306467,-0.040248,-0.027628
55.820,0.285390,0.004786,-0.038614
55.840,0.270152,0.016249,-0.024453
55.860,0.259228,-0.040153,-0.019555
55.880,0.329859,-0.047298,-0.016707
55.900,0.277131,-0.021271,-0.041307
55.920,0.307686,-0.048486,-0.026411
55.940,0.329889,-0.069045,-0.019213
55.960,0.335957,-0.033507,-0.005289
55.980,0.353378,-0.059174,-0.041218
56.000,0.333171,-0.062037,-0.038334
56.020,0.283313,-0.010411,-0.023974
56.040,0.318566,-0.012154,-0.013314
56.060,0.301486,-0.014763,-0.026038
56.080,0.299924,0.014603,-0.032675
56.100,0.296101,-0.009794,-0.005754
56.120,0.262787,-0.004469,-0.033631
56.140,0.255019,-0.027697,-0.018061
56.160,0.224592,-0.037741,-0.027455
56.180,0.219626,-0.008044,-0.019257
56.200,0.216846,-0.044008,-0.023944
56.220,0.207761,-0.038040,-0.015120
56.240,0.239497,-0.035535,-0.037133
56.260,0.232960,-0.024174,-0.000945
56.280,0.299556,0.042549,-0.024137
56.300,0.251245,-0.032137,-0.029990
56.320,0.309589,0.026709,-0.025370
56.340,0.260305,-0.013946,-0.031160
56.360,0.258634,0.040959,-0.018578
56.380,0.264725,0.010871,-0.027216
56.400,0.211188,0.023077,-0.042962
56.420,0.232413,0.054833,-0.010942
56.440,0.195956,-0.004489,-0.032859
56.460,0.234806,-0.022536,-0.023024
56.480,0.217322,0.021190,-0.021336
56.500,0.259683,0.006460,-0.005064
56.520,0.206986,0.007774,-0.024586
56.540,0.183253,-0.004221,-0.020657
56.560,0.228433,0.001769,-0.025894
56.580,0.250432,-0.030304,-0.030725
56.600,0.226960,-0.019496,-0.034740
56.620,0.215719,0.008985,-0.024929
56.640,0.227236,0.012509,-0.016040
56.660,0.209665,0.008291,-0.043952
56.680,0.208061,0.004827,-0.027065
56.700,0.203629,-0.024328,-0.041438
56.720,0.199348,-0.011554,-0.029007
56.740,0.223850,-0.020872,-0.012804
56.760,0.176825,0.022887,-0.024952
56.780,0.177905,-0.048855,-0.025784
56.800,0.189497,0.003334,-0.015739
56.820,0.209853,-0.011828,-0.035116
56.840,0.205919,-0.006202,-0.026444
56.860,0.182603,0.040755,-0.033602
56.880,0.233413,0.031115,-0.030872
56.900,0.239214,-0.015099,-0.021619
56.920,0.225099,-0.000338,-0.054877
56.940,0.215016,-0.002704,-0.016927
56.960,0.249874,-0.026245,-0.024655
56.980,0.231616,-0.026678,-0.025272
57.000,0.251838,0.019852,-0.019675
57.020,0.211275,0.010992,-0.025357
57.040,-0.006269,-0.009814,-0.027321
57.060,-0.005890,0.041516,-0.029910
57.080,-0.016581,0.033425,-0.034825
57.100,-0.001681,0.060236,-0.034692
57.120,-0.034877,0.045603,-0.048773
57.140,-0.018806,0.019082,-0.042788
57.160,-0.001447,0.002233,-0.033262
57.180,0.007635,0.009726,-0.023806
57.200,0.019254,0.022480,-0.031305
57.220,0.009020,-0.035715,-0.014069
57.240,0.007412,-0.012868,-0.011265
57.260,0.028357,-0.012517,-0.022644
57.280,0.024614,-0.034637,-0.018483
57.300,0.041224,-0.021241,-0.048705
57.320,0.005731,0.018383,-0.018431
57.340,0.031076,-0.001538,-0.033078
57.360,0.026676,-0.007410,-0.024911
57.380,0.006569,-0.030616,-0.036728
57.400,0.011348,0.007481,-0.020960
57.420,-0.012541,-0.040678,-0.030902
57.440,-0.016592,-0.063460,-0.032113
57.460,-0.007993,-0.054077,-0.037277
57.480,0.007127,-0.033635,-0.038434
57.500,0.005430,-0.021116,-0.025046
57.520,0.034762,-0.064695,-0.023449
57.540,0.025250,-0.038146,-0.019952
57.560,0.039526,-0.020241,-0.023220
57.580,0.063999,-0.057539,-0.031518
57.600,0.065764,-0.008987,-0.053496
57.620,0.042200,-0.041472,-0.036706
57.640,0.055082,-0.073926,-0.035035
57.660,0.036147,-0.043150,-0.025136
57.680,0.038591,-0.068997,-0.029165
57.700,0.029734,-0.050492,-0.031894
57.720,-0.002968,-0.098009,-0.025190
57.740,0.018755,-0.137227,-0.031185
57.760,-0.000450,-0.093173,-0.053296
57.780,0.033204,-0.091894,-0.031204
57.800,0.040642,-0.044172,-0.034249
57.820,0.047778,-0.077187,-0.032428
57.840,0.054519,-0.044005,-0.037330
57.860,0.062161,-0.072330,-0.041024
57.880,0.085544,-0.061521,-0.036082
57.900,0.063006,-0.069817,-0.040256
57.920,0.062030,-0.057007,-0.029371
57.940,0.052595,-0.081984,-0.062732
57.960,0.050661,-0.077598,-0.018119
57.980,0.018866,-0.136874,-0.021435
58.000,0.060413,-0.108547,-0.037056
58.020,0.024707,-0.113552,-0.030824
58.040,0.021662,-0.106146,-0.035833
58.060,-0.002587,-0.105155,-0.018935
58.080,0.042035,-0.127050,-0.047218
58.100,0.035961,-0.097826,-0.035874
58.120,0.063264,-0.088819,-0.038472
58.140,0.074498,-0.064819,-0.011147
58.160,0.046695,-0.117222,-0.021780
58.180,0.070061,-0.127178,-0.028111
58.200,0.069091,-0.114492,-0.042327
58.220,0.020164,-0.130797,-0.032426
58.240,0.043283,-0.145571,-0.024492
58.260,0.019425,-0.165592,-0.029171
58.280,0.037079,-0.160026,-0.016367
58.300,0.025321,-0.108839,-0.034401
58.320,0.015374,-0.107722,-0.020256
58.340,0.023708,-0.114991,-0.031297
58.360,-0.014949,-0.125191,-0.039966
58.380,-0.025677,-0.111001,-0.031008
58.400,-0.001433,-0.088274,-0.039910
58.420,0.023332,-0.147548,-0.011174
58.440,-0.005176,-0.112846,-0.036984
58.460,0.028318,-0.149890,-0.049275
58.480,0.008261,-0.168691,-0.046627
58.500,0.012102,-0.170062,-0.023756
58.520,-0.001279,-0.146125,-0.019650
58.540,0.034819,-0.166791,-0.033574
58.560,0.022491,-0.166500,-0.023014
58.580,-0.008634,-0.113156,-0.028654
58.600,-0.020654,-0.138484,-0.036201
58.620,-0.025287,-0.148542,-0.036224
58.640,-0.036694,-0.147386,-0.040962
58.660,-0.032270,-0.116187,-0.026871
58.680,-0.014880,-0.108168,-0.024436
58.700,-0.038333,-0.169485,-0.049129
58.720,-0.035451,-0.181703,-0.044306
58.740,-0.040612,-0.157593,-0.028234
58.760,-0.023758,-0.135769,-0.023616
58.780,-0.041419,-0.176488,-0.029496
58.800,-0.036879,-0.139738,-0.047339
58.820,-0.016081,-0.138388,-0.032929
58.840,-0.018727,-0.146887,-0.016333
58.860,-0.035860,-0.136195,-0.019248
58.880,-0.005952,-0.134186,-0.035583
58.900,-0.047300,-0.129575,-0.030476
58.920,-0.084491,-0.161828,-0.022363
58.940,-0.043609,-0.139614,-0.013870
58.960,-0.089193,-0.167789,-0.035258
58.980,-0.086455,-0.184138,-0.027802
59.000,-0.095962,-0.170586,-0.021573
59.020,-0.087442,-0.172039,-0.013421
59.040,-0.057271,-0.200404,-0.034595
59.060,-0.061924,-0.163606,-0.015250
59.080,-0.037812,-0.150865,-0.010504
59.100,-0.048436,-0.130820,-0.021350
59.120,-0.047574,-0.121429,-0.031343
59.140,-0.061515,-0.129618,-0.022825
59.160,-0.104139,-0.126657,-0.043163
59.180,-0.065069,-0.148068,-0.035115
59.200,-0.080319,-0.165835,-0.026840
59.220,-0.116427,-0.149559,-0.033056
59.240,-0.055556,-0.187728,-0.029536
59.260,-0.111325,-0.157453,-0.046643
59.280,-0.073734,-0.149460,-0.026410
59.300,-0.100524,-0.136867,-0.013360
59.320,-0.086805,-0.156726,-0.027259
59.340,-0.100684,-0.102945,-0.024943
59.360,-0.035744,-0.092902,-0.037089
59.380,-0.081686,-0.145755,-0.025727
59.400,-0.073278,-0.134958,-0.034140
59.420,-0.074001,-0.097333,-0.013059
59.440,-0.060495,-0.110885,-0.034793
59.460,-0.063286,-0.158377,-0.038208
59.480,-0.064169,-0.169463,-0.020927
59.500,-0.042633,-0.163070,-0.024992
59.520,-0.063984,-0.162106,0.003575
59.540,-0.089169,-0.152817,-0.043200
59.560,-0.061686,-0.154097,-0.008032
59.580,-0.082023,-0.143683,-0.031342
59.600,-0.122795,-0.122313,-0.038771
59.620,-0.142393,-0.130426,-0.029847
59.640,-0.142186,-0.104146,-0.005359
59.660,-0.059629,-0.111552,-0.022452
59.680,-0.061915,-0.127596,-0.038127
59.700,-0.046954,-0.157017,-0.010613
59.720,-0.083513,-0.142379,-0.027949
59.740,-0.038320,-0.146992,-0.021935
59.760,-0.041073,-0.156871,-0.014885
59.780,-0.075154,-0.153157,-0.024277
59.800,-0.058033,-0.108341,-0.037502
59.820,-0.095751,-0.155317,-0.009857
59.840,-0.061827,-0.088165,-0.043304
59.860,-0.075699,-0.094268,-0.034355
59.880,-0.063874,-0.094096,-0.033595
59.900,-0.091882,-0.105374,-0.022949
59.920,-0.077558,-0.111299,-0.020246
59.940,-0.126331,-0.155767,-0.023654
59.960,-0.068593,-0.162276,-0.046714
59.980,-0.061844,-0.130146,-0.031430
